"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUN2023.CR1","35560","Solo"
"LINE","SECONDS","NANOSECONDS","RECORD","flx_solo_Avg","flx_solo2_Avg","Uso_10cm_Avg","ECCs650_10cm_Avg","TempSCs650_10cm_Avg","PermCs650_10cm_Avg","PerAvgCs650_10cm_Avg","VoltRCs650_10cm_Avg","Uso_20cm_Avg","ECCs650_20cm_Avg","TempSCs650_20cm_Avg","PermCs650_20cm_Avg","PerAvgCs650_20cm_Avg","VoltRCs650_20cm_Avg","Uso_30cm_Avg","ECCs650_30cm_Avg","TempSCs650_30cm_Avg","PermCs650_30cm_Avg","PerAvgCs650_30cm_Avg","VoltRCs650_30cm_Avg","Uso_40cm_Avg","ECCs650_40cm_Avg","TempSCs650_40cm_Avg","PermCs650_40cm_Avg","PerAvgCs650_40cm_Avg","VoltRCs650_40cm_Avg","Uso_60cm_Avg","ECCs650_60cm_Avg","TempSCs650_60cm_Avg","PermCs650_60cm_Avg","PerAvgCs650_60cm_Avg","VoltRCs650_60cm_Avg","Uso_100cm_Avg","ECCs650_100cm_Avg","TempSCs650_100cm_Avg","PermCs650_100cm_Avg","PerAvgCs650_100cm_Avg","VoltRCs650_100cm_Avg"
"LN","SECONDS","NANOSECONDS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
1,1056585600,0,340,"NAN",79.07,0.4044,0.03127,25.8718,25.4091,3.5988,1.09402,0.39138,0.01782,25.7518,24.0944,3.54614,1.05252,0.3706,0.0147,25.6059,22.1466,3.4507,1.04322,0.3277,0.00623,25.6232,18.6151,3.2518,1.01868,0.3398,0.00618,25.4635,19.5503,3.2982,1.01893,0.3818,0.01124,25.4724,23.1735,3.5253,1.03314
2,1056586200,0,341,"NAN",72.34,0.40426,0.03127,25.862,25.3929,3.59803,1.09398,0.3913,0.01788,25.7431,24.0853,3.5457,1.0527,0.3706,0.01474,25.6101,22.1465,3.4507,1.04334,0.3277,0.00623,25.6154,18.6151,3.2518,1.01867,0.3398,0.00615,25.4629,19.5504,3.2982,1.01885,0.3818,0.0112,25.4786,23.1736,3.5253,1.03307
3,1056586800,0,342,"NAN",102.1,0.4042,0.03115,25.8587,25.3862,3.5977,1.09365,0.3913,0.01786,25.7526,24.0854,3.5457,1.05265,0.3706,0.01473,25.6112,22.1465,3.4507,1.04331,0.3277,0.00628,25.6143,18.615,3.2518,1.01874,0.3398,0.00618,25.4649,19.5502,3.2982,1.01898,0.3818,0.01124,25.4749,23.1735,3.5253,1.03312
4,1056587400,0,343,"NAN",94.9,0.4042,0.03127,25.8559,25.3859,3.5977,1.09402,0.3913,0.01786,25.7515,24.0854,3.5457,1.05265,0.3706,0.01475,25.6198,22.1464,3.4507,1.04341,0.3277,0.00627,25.6179,18.6149,3.2518,1.01879,0.3398,0.00615,25.4794,19.5504,3.2982,1.01883,0.3818,0.01116,25.4733,23.1737,3.5253,1.03294
5,1056588000,0,344,"NAN",87.7,0.4042,0.03118,25.8489,25.3861,3.5977,1.09373,0.3913,0.01784,25.7535,24.0854,3.5457,1.05258,0.3706,0.01472,25.6112,22.1465,3.4507,1.04332,0.3277,0.00619,25.6246,18.6154,3.2518,1.0185,0.3398,0.00616,25.4733,19.5504,3.2982,1.01885,0.3818,0.0112,25.4749,23.1736,3.5253,1.03307
6,1056588600,0,345,"NAN",93.5,0.4042,0.03124,25.8416,25.386,3.5977,1.09391,0.3913,0.01779,25.7498,24.0855,3.5457,1.05243,0.3706,0.0147,25.6196,22.1466,3.4507,1.04322,0.3277,0.00624,25.621,18.6151,3.2518,1.01864,0.3398,0.00619,25.4727,19.5503,3.2982,1.01893,0.3818,0.01118,25.4708,23.1736,3.5253,1.03303
7,1056589200,0,346,"NAN",97.2,0.4042,0.03124,25.8435,25.3859,3.5977,1.09393,0.3913,0.0178,25.7515,24.0855,3.5457,1.0525,0.3706,0.01471,25.6137,22.1466,3.4507,1.04325,0.3277,0.00626,25.6224,18.615,3.2518,1.0187,0.3398,0.00615,25.4724,19.5503,3.2982,1.01885,0.3818,0.01127,25.4744,23.1735,3.5253,1.03322
8,1056589800,0,347,"NAN",81.1,0.4042,0.03119,25.8313,25.386,3.5977,1.09378,0.3913,0.0178,25.7552,24.0855,3.5457,1.05247,0.3706,0.01468,25.6215,22.1467,3.4507,1.04317,0.3277,0.00615,25.6291,18.6155,3.2518,1.01846,0.33977,0.00615,25.4632,19.5484,3.29808,1.01884,0.3818,0.01125,25.4774,23.1735,3.5253,1.03321
9,1056590400,0,348,"NAN",61.32,0.4042,0.03128,25.8304,25.3859,3.5977,1.09402,0.3913,0.01774,25.7596,24.0857,3.5457,1.0523,0.3706,0.01472,25.6162,22.1465,3.4507,1.0433,0.3277,0.00622,25.6224,18.6153,3.2518,1.01857,0.3398,0.00618,25.4682,19.5502,3.2982,1.01897,0.3818,0.01118,25.4741,23.1736,3.5253,1.03299
10,1056591000,0,349,"NAN",94.1,0.4042,0.03125,25.8262,25.3859,3.5977,1.09397,0.3913,0.01779,25.7521,24.0855,3.5457,1.05245,0.3706,0.01467,25.6221,22.1467,3.4507,1.04317,0.3277,0.00622,25.6241,18.6152,3.2518,1.01861,0.3398,0.00616,25.4758,19.5504,3.2982,1.01887,0.3818,0.01124,25.4749,23.1735,3.5253,1.03309
11,1056591600,0,350,"NAN",76.06,0.4042,0.03117,25.8145,25.3862,3.5977,1.09369,0.3913,0.01776,25.7538,24.0856,3.5457,1.05231,0.3706,0.01472,25.6215,22.1465,3.4507,1.04336,0.3277,0.00629,25.6215,18.6148,3.2518,1.01883,0.3398,0.00623,25.4716,19.55,3.2982,1.01906,0.3818,0.01121,25.4774,23.1735,3.5253,1.03313
12,1056592200,0,351,"NAN",79.13,0.4042,0.03119,25.812,25.3861,3.5977,1.09378,0.3913,0.01783,25.7501,24.0855,3.5457,1.05249,0.3706,0.01476,25.628,22.1464,3.4507,1.04343,0.3277,0.00621,25.6229,18.6152,3.2518,1.0186,0.3398,0.00616,25.4735,19.5504,3.2982,1.01887,0.3818,0.01124,25.4755,23.1735,3.5253,1.03316
13,1056592800,0,352,"NAN",103,0.4042,0.03116,25.803,25.3862,3.5977,1.09366,0.3913,0.01784,25.7476,24.0854,3.5457,1.05259,0.3706,0.01471,25.6154,22.1466,3.4507,1.04327,0.3277,0.00619,25.6252,18.6154,3.2518,1.01853,0.3398,0.00619,25.4719,19.5503,3.2982,1.01893,0.3818,0.01115,25.4791,23.1737,3.5253,1.03297
14,1056593400,0,353,"NAN",83.9,0.4042,0.0312,25.7977,25.386,3.5977,1.09382,0.3913,0.0178,25.7456,24.0856,3.5457,1.05243,0.3705,0.01474,25.6185,22.1359,3.45015,1.04336,0.3277,0.00623,25.6285,18.6152,3.2518,1.01861,0.3398,0.00619,25.4727,19.5502,3.2982,1.01894,0.3818,0.01119,25.4783,23.1736,3.5253,1.03302
15,1056594000,0,354,"NAN",106.3,0.4042,0.03118,25.7876,25.3861,3.5977,1.09374,0.3913,0.01786,25.7465,24.0854,3.5457,1.05258,0.37042,0.01469,25.6246,22.1276,3.44971,1.04316,0.3277,0.00621,25.6316,18.6151,3.2518,1.01865,0.3398,0.00621,25.4749,19.5501,3.2982,1.01903,0.3818,0.01121,25.4716,23.1736,3.5253,1.03307
16,1056594600,0,355,"NAN",100.6,0.4042,0.03127,25.7913,25.3859,3.5977,1.09403,0.3913,0.01786,25.7507,24.0854,3.5457,1.05263,0.3704,0.01474,25.628,22.1252,3.4496,1.04338,0.3277,0.00624,25.6313,18.615,3.2518,1.01871,0.3398,0.00613,25.4755,19.5504,3.2982,1.0188,0.3818,0.01122,25.4733,23.1736,3.5253,1.0331
17,1056595200,0,356,"NAN",97.5,0.4042,0.03125,25.775,25.3859,3.5977,1.09394,0.39122,0.01784,25.7476,24.0765,3.54526,1.05257,0.3704,0.0147,25.6232,22.1254,3.4496,1.04322,0.3277,0.00626,25.635,18.615,3.2518,1.01869,0.33962,0.00614,25.4744,19.5385,3.29748,1.01885,0.3818,0.0113,25.4786,23.1734,3.5253,1.03332
18,1056595800,0,357,"NAN",89,0.4042,0.03119,25.7745,25.3861,3.5977,1.09377,0.3911,0.01784,25.7554,24.0631,3.5446,1.05259,0.3704,0.01466,25.6187,22.1255,3.4496,1.04313,0.3277,0.00631,25.6358,18.6148,3.2518,1.01885,0.3395,0.00616,25.4808,19.5304,3.297,1.01891,0.3818,0.01121,25.4772,23.1736,3.5253,1.03308
19,1056596400,0,358,"NAN",93.2,0.4042,0.03121,25.765,25.3861,3.5977,1.09379,0.3911,0.01778,25.747,24.0633,3.5446,1.05243,0.3704,0.01465,25.6316,22.1256,3.4496,1.04309,0.3277,0.00621,25.6296,18.6153,3.2518,1.01858,0.3395,0.00617,25.478,19.5305,3.297,1.01884,0.3818,0.01118,25.4747,23.1736,3.5253,1.03298
20,1056597000,0,359,"NAN",97,0.4042,0.03121,25.7638,25.3861,3.5977,1.09378,0.3911,0.01781,25.7501,24.0632,3.5446,1.0525,0.3704,0.01472,25.6366,22.1253,3.4496,1.0433,0.3277,0.00626,25.6291,18.615,3.2518,1.01873,0.3395,0.00618,25.4847,19.5304,3.297,1.01896,0.3818,0.01121,25.4772,23.1736,3.5253,1.03305
21,1056597600,0,360,"NAN",88.9,0.4042,0.03118,25.7457,25.3861,3.5977,1.09374,0.3911,0.01781,25.7459,24.0632,3.5446,1.05251,0.3704,0.01465,25.6299,22.1256,3.4496,1.04304,0.3277,0.0062,25.6403,18.6153,3.2518,1.01857,0.3395,0.00619,25.485,19.5303,3.297,1.01899,0.3818,0.01125,25.4761,23.1735,3.5253,1.03316
22,1056598200,0,361,"NAN",94,0.4042,0.03114,25.749,25.3862,3.5977,1.09364,0.3911,0.0178,25.7468,24.0633,3.5446,1.05244,0.3704,0.01474,25.6338,22.1252,3.4496,1.04335,0.3277,0.00627,25.6364,18.615,3.2518,1.01875,0.3395,0.00615,25.4786,19.5305,3.297,1.0189,0.3818,0.01126,25.4786,23.1734,3.5253,1.03325
23,1056598800,0,362,"NAN",78.4,0.4042,0.03124,25.747,25.386,3.5977,1.09391,0.3911,0.01777,25.7426,24.0633,3.5446,1.05239,0.3704,0.01473,25.6319,22.1253,3.4496,1.04332,0.3277,0.00631,25.635,18.6149,3.2518,1.0188,0.3395,0.00617,25.4872,19.5305,3.297,1.01887,0.3818,0.01117,25.4783,23.1737,3.5253,1.03296
24,1056599400,0,363,"NAN",96.3,0.4042,0.03121,25.7303,25.386,3.5977,1.09381,0.3911,0.01781,25.7428,24.0632,3.5446,1.05249,0.3704,0.01468,25.6408,22.1255,3.4496,1.04316,0.3277,0.00618,25.6456,18.6155,3.2518,1.01847,0.3395,0.00618,25.4744,19.5304,3.297,1.0189,0.3818,0.01121,25.4749,23.1736,3.5253,1.03307
25,1056600000,0,364,"NAN",94.1,0.4042,0.03129,25.7333,25.3858,3.5977,1.09405,0.3911,0.01787,25.747,24.0631,3.5446,1.05262,0.3704,0.01463,25.6414,22.1256,3.4496,1.04306,0.3277,0.00625,25.6372,18.6151,3.2518,1.01864,0.3395,0.00617,25.4764,19.5305,3.297,1.01889,0.3818,0.01123,25.4721,23.1735,3.5253,1.03315
26,1056600600,0,365,"NAN",77.12,0.4042,0.03112,25.7281,25.3863,3.5977,1.09356,0.3911,0.01784,25.7431,24.0631,3.5446,1.05259,0.3704,0.01469,25.6358,22.1254,3.4496,1.04323,0.3277,0.00625,25.6434,18.615,3.2518,1.01874,0.3395,0.00613,25.4797,19.5306,3.297,1.01879,0.3818,0.01121,25.4786,23.1736,3.5253,1.03307
27,1056601200,0,366,"NAN",92.3,0.4042,0.03114,25.7091,25.3862,3.5977,1.09356,0.3911,0.01782,25.7334,24.0632,3.5446,1.05251,0.3704,0.01472,25.6408,22.1253,3.4496,1.04328,0.32753,0.0062,25.6428,18.5998,3.25092,1.01857,0.3395,0.00617,25.4875,19.5304,3.297,1.01894,0.3818,0.01121,25.4769,23.1736,3.5253,1.03309
28,1056601800,0,367,"NAN",105.5,0.4042,0.03109,25.7088,25.3863,3.5977,1.0935,0.3911,0.01789,25.737,24.063,3.5446,1.0527,0.3704,0.01469,25.6378,22.1255,3.4496,1.04317,0.3275,0.00618,25.645,18.596,3.2507,1.01855,0.3395,0.00618,25.4856,19.5304,3.297,1.01891,0.3818,0.01119,25.4805,23.1736,3.5253,1.03299
29,1056602400,0,368,"NAN",63.89,0.4042,0.03121,25.6906,25.386,3.5977,1.09385,0.3911,0.01782,25.7398,24.0632,3.5446,1.05252,0.3704,0.01467,25.6341,22.1254,3.4496,1.04317,0.32748,0.0062,25.6495,18.5959,3.2507,1.01866,0.3395,0.00617,25.4906,19.5304,3.297,1.0189,0.3818,0.01124,25.4803,23.1735,3.5253,1.03311
30,1056603000,0,369,"NAN",67.93,0.40415,0.0311,25.692,25.3817,3.59748,1.09346,0.3911,0.01784,25.7261,24.0632,3.5446,1.05255,0.3704,0.01464,25.6361,22.1256,3.4496,1.04304,0.32749,0.00622,25.6462,18.5959,3.2507,1.01862,0.3395,0.00614,25.4842,19.5305,3.297,1.01885,0.3818,0.01119,25.4788,23.1736,3.5253,1.03299
31,1056603600,0,370,"NAN",87.2,0.40398,0.03118,25.6895,25.3652,3.59671,1.09374,0.3911,0.0178,25.7333,24.0633,3.5446,1.05246,0.3704,0.0147,25.642,22.1254,3.4496,1.04325,0.32749,0.0062,25.6459,18.596,3.2507,1.01858,0.3395,0.00618,25.4839,19.5304,3.297,1.0189,0.3818,0.01124,25.4814,23.1735,3.5253,1.03316
32,1056604200,0,371,"NAN",83.3,0.40396,0.03109,25.6794,25.3631,3.5966,1.09346,0.3911,0.01787,25.7269,24.0631,3.5446,1.05261,0.3704,0.01467,25.6369,22.1255,3.4496,1.04317,0.32749,0.00618,25.6484,18.5961,3.2507,1.01852,0.3395,0.00615,25.4883,19.5305,3.297,1.01886,0.3818,0.01122,25.4777,23.1735,3.5253,1.0331
33,1056604800,0,372,"NAN",78.85,0.40397,0.03121,25.6744,25.3628,3.5966,1.0938,0.3911,0.01779,25.7244,24.0633,3.5446,1.0524,0.3704,0.01472,25.647,22.1253,3.4496,1.04328,0.32749,0.00621,25.6545,18.5959,3.2507,1.01861,0.3395,0.00612,25.4805,19.5306,3.297,1.0188,0.3818,0.01121,25.4752,23.1736,3.5253,1.03307
34,1056605400,0,373,"NAN",61.2,0.404,0.03109,25.6612,25.3631,3.5966,1.09345,0.39108,0.01778,25.725,24.061,3.54448,1.05244,0.3704,0.0147,25.6411,22.1254,3.4496,1.04323,0.32747,0.00627,25.6473,18.5957,3.2507,1.01871,0.3395,0.00615,25.487,19.5306,3.297,1.01883,0.3818,0.01124,25.483,23.1735,3.5253,1.0332
35,1056606000,0,374,"NAN",96.4,0.40397,0.03112,25.6635,25.363,3.5966,1.09357,0.3909,0.01782,25.718,24.041,3.5434,1.05251,0.3704,0.01467,25.6464,22.1256,3.4496,1.04311,0.32749,0.00623,25.6551,18.5959,3.2507,1.01861,0.3395,0.00616,25.4875,19.5305,3.297,1.01885,0.3818,0.01121,25.4814,23.1735,3.5253,1.03312
36,1056606600,0,375,"NAN",64.17,0.40392,0.03126,25.6509,25.3627,3.5966,1.094,0.3909,0.01776,25.7225,24.0411,3.5434,1.05233,0.37029,0.0147,25.6422,22.1147,3.44905,1.04324,0.3275,0.00619,25.6523,18.5961,3.2507,1.01853,0.3395,0.00616,25.4917,19.5305,3.297,1.0189,0.3818,0.01122,25.4791,23.1735,3.5253,1.03313
37,1056607200,0,376,"NAN",88.8,0.40399,0.03105,25.6478,25.3632,3.5966,1.09332,0.3909,0.01782,25.7157,24.041,3.5434,1.05253,0.37018,0.01468,25.6406,22.1042,3.4485,1.04322,0.3275,0.00623,25.6546,18.5959,3.2507,1.01864,0.3395,0.00614,25.4869,19.5306,3.297,1.01879,0.3818,0.0112,25.483,23.1736,3.5253,1.03309
38,1056607800,0,377,"NAN",124.6,0.40394,0.03119,25.6408,25.3629,3.5966,1.09377,0.3909,0.01778,25.7113,24.041,3.5434,1.05243,0.3702,0.01467,25.6389,22.1043,3.4485,1.04314,0.32749,0.00619,25.6501,18.596,3.2507,1.01856,0.3395,0.00613,25.4939,19.5306,3.297,1.01883,0.3818,0.01122,25.4721,23.1736,3.5253,1.03306
39,1056608400,0,378,"NAN",236.7,0.40396,0.03119,25.6378,25.3629,3.5966,1.09373,0.3909,0.01778,25.7091,24.0411,3.5434,1.05236,0.37019,0.01474,25.6439,22.1041,3.4485,1.04329,0.3275,0.00617,25.647,18.5962,3.2507,1.01845,0.3395,0.00611,25.49,19.5308,3.297,1.01873,0.3818,0.01127,25.4769,23.1735,3.5253,1.0332
40,1056609000,0,379,"NAN","NAN",0.40398,0.03113,25.6271,25.363,3.5966,1.09357,0.3909,0.01786,25.7099,24.0409,3.5434,1.05264,0.37018,0.01469,25.6417,22.1042,3.4485,1.04321,0.3275,0.00615,25.6543,18.5962,3.2507,1.01842,0.3395,0.00616,25.4911,19.5305,3.297,1.01884,0.3818,0.01122,25.4864,23.1735,3.5253,1.03312
41,1056609600,0,380,"NAN","NAN",0.40397,0.03114,25.6238,25.363,3.5966,1.09359,0.3909,0.01779,25.7037,24.041,3.5434,1.05247,0.3702,0.01463,25.6464,22.1044,3.4485,1.04302,0.32749,0.00621,25.6531,18.5959,3.2507,1.01863,0.3395,0.00618,25.49,19.5304,3.297,1.0189,0.3818,0.01116,25.4819,23.1737,3.5253,1.03294
42,1056610200,0,381,"NAN","NAN",0.40395,0.03114,25.6045,25.363,3.5966,1.0936,0.3909,0.01783,25.7099,24.0409,3.5434,1.05258,0.3702,0.01464,25.6442,22.1044,3.4485,1.04307,0.32747,0.00622,25.6652,18.5958,3.2507,1.01869,0.3395,0.00613,25.4875,19.5306,3.297,1.01879,0.3818,0.01118,25.4766,23.1736,3.5253,1.03302
43,1056610800,0,382,"NAN","NAN",0.40398,0.03112,25.609,25.3631,3.5966,1.09355,0.3909,0.01778,25.7009,24.0411,3.5434,1.05241,0.37017,0.01469,25.6414,22.1042,3.4485,1.0432,0.32749,0.00625,25.6618,18.5958,3.2507,1.01871,0.3395,0.00613,25.4814,19.5306,3.297,1.01882,0.3818,0.01121,25.4747,23.1735,3.5253,1.03313
44,1056611400,0,383,"NAN","NAN",0.40397,0.03116,25.6009,25.3629,3.5966,1.09366,0.3909,0.01773,25.7007,24.0412,3.5434,1.05224,0.3702,0.01462,25.6417,22.1044,3.4485,1.04303,0.32749,0.00623,25.6593,18.5959,3.2507,1.01863,0.3395,0.0061,25.4906,19.5307,3.297,1.01874,0.3818,0.01123,25.4822,23.1735,3.5253,1.03316
45,1056612000,0,384,"NAN","NAN",0.40397,0.03112,25.5978,25.363,3.5966,1.09357,0.3909,0.01771,25.7074,24.0412,3.5434,1.05219,0.3702,0.01467,25.6361,22.1043,3.4485,1.04314,0.32749,0.00617,25.6523,18.5961,3.2507,1.01853,0.3395,0.00615,25.4867,19.5305,3.297,1.01887,0.3818,0.0112,25.4816,23.1736,3.5253,1.03308
46,1056612600,0,385,"NAN","NAN",0.40398,0.03104,25.5928,25.3632,3.5966,1.09331,0.3909,0.01775,25.6967,24.0411,3.5434,1.05233,0.37019,0.01464,25.6422,22.1043,3.4485,1.0431,0.32749,0.00619,25.6529,18.596,3.2507,1.01854,0.3395,0.00618,25.4931,19.5304,3.297,1.01891,0.3818,0.01122,25.4814,23.1736,3.5253,1.03308
47,1056613200,0,386,"NAN","NAN",0.40397,0.03112,25.5774,25.363,3.5966,1.09355,0.3909,0.01774,25.6962,24.0412,3.5434,1.05229,0.37019,0.01458,25.645,22.1045,3.4485,1.04294,0.3275,0.00622,25.664,18.596,3.2507,1.01854,0.3395,0.00619,25.4948,19.5303,3.297,1.01899,0.3818,0.01119,25.4855,23.1736,3.5253,1.03299
48,1056613800,0,387,"NAN","NAN",0.40398,0.03104,25.5788,25.3632,3.5966,1.09334,0.3909,0.0178,25.6937,24.041,3.5434,1.05245,0.37018,0.01473,25.6459,22.1041,3.4485,1.04329,0.32749,0.00621,25.6596,18.5959,3.2507,1.01861,0.3395,0.00615,25.4942,19.5305,3.297,1.01887,0.3818,0.01129,25.4889,23.1734,3.5253,1.03336
49,1056614400,0,388,"NAN","NAN",0.40396,0.03113,25.5646,25.363,3.5966,1.09361,0.39081,0.01776,25.6951,24.0344,3.54307,1.05234,0.37017,0.01477,25.6414,22.1039,3.4485,1.04347,0.32748,0.00623,25.6548,18.5959,3.2507,1.01863,0.3395,0.00615,25.4939,19.5305,3.297,1.01886,0.3818,0.01124,25.4811,23.1735,3.5253,1.03311
50,1056615000,0,389,"NAN","NAN",0.40399,0.03105,25.5604,25.3632,3.5966,1.09333,0.3906,0.01786,25.6917,24.0186,3.5423,1.05263,0.37019,0.01465,25.6375,22.1043,3.4485,1.04313,0.32748,0.00624,25.6565,18.5957,3.2507,1.01873,0.3395,0.00611,25.5023,19.5307,3.297,1.01873,0.3818,0.01117,25.4786,23.1737,3.5253,1.03297
51,1056615600,0,390,"NAN","NAN",0.40396,0.03112,25.5556,25.363,3.5966,1.09357,0.3906,0.01779,25.6858,24.0188,3.5423,1.05242,0.37019,0.01463,25.6392,22.1044,3.4485,1.04309,0.32726,0.00616,25.6629,18.5808,3.24982,1.01846,0.3395,0.00616,25.4962,19.5305,3.297,1.01886,0.3818,0.01123,25.4861,23.1735,3.5253,1.03312
52,1056616200,0,391,"NAN","NAN",0.40399,0.03108,25.5526,25.3631,3.5966,1.09351,0.3906,0.01775,25.6827,24.0189,3.5423,1.05227,0.37018,0.01466,25.642,22.1043,3.4485,1.04313,0.3272,0.00624,25.6638,18.5766,3.2496,1.01863,0.3395,0.00615,25.5017,19.5306,3.297,1.01882,0.3818,0.01126,25.48,23.1734,3.5253,1.03328
53,1056616800,0,392,"NAN","NAN",0.40396,0.03103,25.5352,25.3609,3.59648,1.0933,0.3906,0.01778,25.68,24.0188,3.5423,1.05239,0.37011,0.01465,25.6378,22.0979,3.44817,1.04313,0.3272,0.00624,25.6685,18.5765,3.2496,1.01864,0.33932,0.00617,25.4951,19.5126,3.29601,1.01892,0.3818,0.01121,25.4844,23.1736,3.5253,1.03308
54,1056617400,0,393,"NAN","NAN",0.40375,0.0311,25.5425,25.3446,3.59564,1.09347,0.3906,0.01775,25.6708,24.0189,3.5423,1.05232,0.3699,0.01462,25.64,22.0832,3.4474,1.04301,0.3272,0.00618,25.6677,18.5769,3.2496,1.01844,0.3393,0.00615,25.4948,19.5107,3.2959,1.01883,0.38168,0.01112,25.4788,23.1609,3.52464,1.03283
55,1056618000,0,394,"NAN","NAN",0.4037,0.031,25.5352,25.3401,3.5954,1.09318,0.3906,0.0178,25.6746,24.0188,3.5423,1.0524,0.3699,0.01468,25.6313,22.0831,3.4474,1.04314,0.3272,0.0062,25.6627,18.5768,3.2496,1.01849,0.3393,0.00612,25.4992,19.5108,3.2959,1.01875,0.3816,0.01123,25.4794,23.152,3.5242,1.03311
56,1056618600,0,395,"NAN","NAN",0.4037,0.03105,25.5266,25.34,3.5954,1.09334,0.3906,0.01776,25.6721,24.0189,3.5423,1.05234,0.3699,0.01462,25.6352,22.0832,3.4474,1.043,0.3272,0.0062,25.6607,18.5768,3.2496,1.01851,0.3393,0.00615,25.4917,19.5107,3.2959,1.01885,0.3816,0.01124,25.4794,23.152,3.5242,1.03316
57,1056619200,0,396,"NAN","NAN",0.4037,0.03101,25.5232,25.3401,3.5954,1.09324,0.3906,0.01777,25.6721,24.0188,3.5423,1.05235,0.3699,0.01464,25.642,22.0832,3.4474,1.04301,0.32708,0.0062,25.6635,18.569,3.24912,1.01861,0.3393,0.00616,25.4903,19.5106,3.2959,1.01889,0.3816,0.01121,25.4788,23.1521,3.5242,1.03308
58,1056619800,0,397,"NAN","NAN",0.4037,0.03095,25.5104,25.3403,3.5954,1.09305,0.39054,0.01769,25.6682,24.0123,3.54197,1.05215,0.3699,0.01462,25.6397,22.0832,3.4474,1.04303,0.32692,0.00624,25.6668,18.5573,3.2484,1.01868,0.3393,0.00614,25.4976,19.5107,3.2959,1.01884,0.3816,0.01116,25.4713,23.1522,3.5242,1.03294
59,1056620400,0,398,"NAN","NAN",0.4037,0.03099,25.5087,25.3401,3.5954,1.0932,0.3904,0.01775,25.6618,23.9967,3.5412,1.0523,0.3699,0.01465,25.6327,22.0831,3.4474,1.04307,0.32698,0.00623,25.6635,18.5594,3.24852,1.01856,0.339,0.00617,25.4998,19.4907,3.2948,1.01891,0.38152,0.01126,25.4819,23.1434,3.52376,1.03318
60,1056621000,0,399,"NAN","NAN",0.4037,0.03104,25.5163,25.34,3.5954,1.09331,0.3904,0.01772,25.6632,23.9967,3.5412,1.05224,0.3698,0.01467,25.6263,22.0725,3.4468,1.04315,0.32693,0.00624,25.6624,18.5573,3.2484,1.01869,0.339,0.00613,25.4936,19.491,3.2948,1.01879,0.3814,0.01118,25.4881,23.1307,3.5231,1.033
61,1056621600,0,400,"NAN","NAN",0.4037,0.03115,25.5115,25.3397,3.5954,1.09365,0.3904,0.01777,25.6543,23.9966,3.5412,1.05231,0.3697,0.0146,25.6341,22.0621,3.4462,1.04293,0.32689,0.00625,25.6677,18.5553,3.24829,1.01872,0.339,0.00618,25.4995,19.4907,3.2948,1.01895,0.3814,0.01119,25.4855,23.1306,3.5231,1.03308
62,1056622200,0,401,"NAN","NAN",0.4037,0.03106,25.5079,25.34,3.5954,1.09339,0.3904,0.01776,25.6548,23.9966,3.5412,1.05231,0.3697,0.01463,25.6358,22.0621,3.4462,1.04297,0.3267,0.00619,25.6643,18.5382,3.2473,1.01852,0.33898,0.00617,25.5087,19.4889,3.29468,1.01886,0.3814,0.01127,25.4775,23.1304,3.5231,1.0333
63,1056622800,0,402,"NAN","NAN",0.4037,0.03104,25.5037,25.34,3.5954,1.09333,0.3904,0.01771,25.6517,23.9968,3.5412,1.0521,0.3697,0.01468,25.6366,22.0618,3.4462,1.04314,0.3267,0.00619,25.6682,18.5382,3.2473,1.01855,0.3388,0.0061,25.5029,19.4713,3.2936,1.01871,0.3814,0.01116,25.4861,23.1307,3.5231,1.03294
64,1056623400,0,403,"NAN","NAN",0.4037,0.03097,25.5112,25.3402,3.5954,1.0931,0.3904,0.01777,25.6495,23.9966,3.5412,1.05236,0.3697,0.01463,25.633,22.062,3.4462,1.04303,0.3267,0.00625,25.6674,18.5381,3.2473,1.01862,0.3388,0.00613,25.5037,19.4712,3.2936,1.01877,0.3811,0.01122,25.4881,23.1091,3.522,1.03308
65,1056624000,0,404,"NAN","NAN",0.4037,0.03107,25.511,25.3399,3.5954,1.09339,0.3904,0.01768,25.6448,23.9968,3.5412,1.05207,0.36952,0.01461,25.6319,22.0493,3.44554,1.04302,0.32661,0.00621,25.6744,18.5324,3.24697,1.01861,0.3388,0.00611,25.5023,19.4713,3.2936,1.01871,0.3811,0.01115,25.4856,23.1092,3.522,1.03295
66,1056624600,0,405,"NAN","NAN",0.4037,0.03105,25.5218,25.34,3.5954,1.09339,0.3902,0.01768,25.6456,23.9746,3.54,1.05209,0.36943,0.01466,25.6302,22.0428,3.44521,1.04312,0.3264,0.0062,25.6663,18.5191,3.2462,1.01853,0.33856,0.00613,25.5054,19.4553,3.29272,1.01881,0.3811,0.01123,25.4794,23.1091,3.522,1.03314
