"TOA5","K34_CR1000_METEO","CR1000","47272","CR1000.Std.32.05","CPU:K34_METEO_JUL2023.CR1","22247","meteo"
"TIMESTAMP","RECORD","SWIN_1_1_1","SWOUT_1_1_1","LWIN_1_1_1","LWOUT_1_1_1","PPFD_1_1_1","PPFD_2_1_1","RN_1_1_1","RG_1_1_1","SWDIF_1_1_1","TC_1_1_1","PA_1_1_1","P_RAIN_8_19_1_1_1","VIN_1_1_1","T_CRN4_1_1_1","TA_1_1_1","TA_1_2_1","TA_1_3_1","TA_2_1_1_4_1","TA_2_1_1_5_1","TA_1_6_1","RH_1_1_1","RH_1_2_1","RH_1_3_1","RH_1_4_1","RH_1_5_1","RH_1_6_1","WS_1_1_1","WD_1_1_1","WS_1_2_1","WS_1_3_1","WS_1_4_1","WD_1_4_1","H2O_1_2_1","H2O_99_99_1_3_1","H2O_1_4_1","H2O_1_5_1","H2O_1_6_1","H2O_1_7_1","CO2_1_2_1","CO2_1_3_1","CO2_1_4_1","CO2_1_5_1","CO2_1_6_1","CO2_1_7_1"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","m/s","Deg","m/s","m/s","m/s","Deg","","","","","","","","","","","",""
"","","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Tot:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","Avg:","WVc:","WVc:","Avg:","Avg:","WVc:","WVc:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:","Smp:"
"2023-08-01 07:00:00",38,86.96075,15.05593,-44.88918,-3.108348,175.6399,15.88453,30.124,71.58987,33.06029,24.56086,1001.922,0,50.78228,25.43833,25.43259,25.56199,25.53526,24.29863,23.90585,23.79351,92.51307,91.82195,92.01649,95.07024,96.21387,99.27359,2.185667,97.71465,0.9963599,0.86112,0.03174,106.7238,-5.290921,-5.215563,-5.177884,-5.253242,-5.305665,-5.07959,390.6348,407.0103,408.2184,444.628,465.5426,444.4095
"2023-08-01 07:30:00",39,191.02,25.16668,-50.7474,-4.633399,380.6921,23.37575,119.7393,175.1686,52.42735,25.89208,1002.272,0,52.36366,26.64257,25.67184,26.23859,26.47566,25.27198,24.42227,24.06936,91.16069,87.951,88.01708,91.74864,96.42715,99.27801,1.666666,59.24655,0.8418,0.90942,0.04968,89.18539,-4.326553,-4.48702,-4.403995,-4.308536,-4.332063,-4.345469,391.2423,400.4419,396.5644,408.4643,477.3975,487.6372
"2023-08-01 08:00:00",40,312.6322,37.82958,-58.87227,-6.361259,624.2414,28.5026,222.2916,301.5015,65.07708,27.68323,1002.598,0,53.14637,28.38623,26.65837,27.48658,27.82753,26.55829,25.46851,24.78019,88.79527,83.79671,83.35404,87.06322,93.65476,99.2728,1.419334,69.23002,0.56235,0.85629,0.08211,80.82519,-3.479563,-3.62528,-3.358322,-3.118646,-3.02416,-3.085809,395.8054,394.8695,394.214,404.6805,426.1864,491.9693
"2023-08-01 08:30:00",41,424.6546,47.85567,-65.87074,-8.23347,847.1248,34.58035,319.1617,421.126,73.52415,29.15701,1002.919,0,53.8546,30.08594,28.13021,28.54437,28.84351,27.8522,26.91356,25.89079,81.10522,78.00536,77.73524,80.35167,85.78144,98.98975,1.615,82.01012,0.9618599,1.14195,0.28152,88.10866,-2.196535,-2.483976,-2.382236,-2.314459,-2.346073,-2.494622,388.5591,388.4959,388.9792,391.9971,391.6546,489.0203
"2023-08-01 09:00:00",42,539.9669,58.07793,-70.45068,-9.326283,1065.737,40.2744,420.7645,548.3173,88.34788,30.23224,1003.023,0,55.56749,31.43196,29.10687,29.43288,29.74208,28.99404,28.38096,27.31769,76.40203,73.42508,73.15052,74.12143,76.9702,90.543,2.279333,78.36338,1.43796,1.4559,0.4243499,85.22592,-1.6061,-1.816148,-1.720076,-1.513242,-1.349526,-1.443931,377.3786,377.7307,376.8086,379.2228,374.5364,439.5568
"2023-08-01 09:30:00",43,644.1536,66.36337,-72.65257,-9.528957,1256.761,45.23302,514.6666,661.5018,107.6724,31.37777,1003.156,0,57.38781,32.53265,30.017,30.32537,30.61533,30.37766,29.20272,28.03345,73.0226,70.06788,69.75587,69.31417,74.06055,89.2269,2.159833,77.38464,1.49178,1.41174,0.5982299,70.03261,-0.4190998,-1.012825,-0.7661669,-0.7792637,-0.4763857,-0.7110168,373.3971,372.1624,368.8336,370.5389,373.3883,431.3237
"2023-08-01 10:00:00",44,737.7449,73.87019,-72.65035,-9.571239,1428.45,48.93646,600.7957,763.4629,135.0501,32.07244,1003.208,0,57.40642,33.17009,30.37933,30.79652,31.1054,32.37886,29.84819,28.49519,71.27056,68.19852,67.97382,62.70268,73.01745,90.3706,3.031666,71.38567,2.1735,1.8768,0.6354901,51.75153,-0.03655332,-0.3110065,-0.1074865,-0.06656538,-0.03219032,-0.3028027,367.4415,365.7205,363.919,367.3686,379.7328,420.6849
"2023-08-01 10:30:00",45,805.5659,79.66546,-73.4803,-9.95375,1554.115,52.23009,662.3739,803.4597,145.2752,32.96748,1003.241,0,57.37222,33.96927,31.02412,31.28897,31.64532,33.06189,30.56747,29.38589,69.69279,67.0398,66.7151,61.07256,70.18697,84.70511,2.398834,78.74165,1.97202,1.7526,0.58236,60.9562,0.6361645,0.06165169,0.09602334,0.1636782,0.1085717,-0.1784089,362.5725,361.4406,360.1856,362.1699,373.9685,431.1746
"2023-08-01 11:00:00",46,909.227,89.2971,-76.27351,-11.61614,1742.536,58.18114,755.2726,906.6995,177.2542,33.82236,1002.967,0,57.35612,35.0112,31.43795,31.77951,32.06855,33.48417,31.07679,30.12316,67.92098,65.03876,64.86504,59.48633,67.60468,79.81465,2.463833,76.6645,1.77675,1.69395,0.58305,50.5386,0.6519744,0.4053744,0.449023,0.4321096,0.2853435,0.04146572,360.3899,359.8308,358.2079,363.1113,392.2387,427.1364
"2023-08-01 11:30:00",47,884.5289,88.52339,-66.76582,-11.25273,1657.281,57.49693,740.4924,872.5837,298.6257,34.07051,1002.709,0,55.01671,35.33201,31.94232,32.1739,32.39051,33.80603,31.76018,30.84665,64.7091,62.4044,62.21359,56.99852,62.67462,72.83199,2.650167,68.95605,2.09484,1.9113,0.6624001,58.50465,0.6459826,0.4222852,0.5401354,0.4986717,0.5723227,0.3322552,358.5764,359.0054,358.1258,359.2241,362.6814,400.7816
"2023-08-01 12:00:00",48,989.6417,99.22163,-67.69471,-12.58256,1878.128,65.52335,835.3079,1022.786,296.4859,35.29452,1002.109,0,56.31845,36.51316,32.44676,32.88889,33.16358,34.62017,32.43653,31.31275,61.94001,59.03465,58.92311,53.81068,59.71575,69.52351,2.610167,63.64011,2.0493,1.92441,0.7044901,35.91251,1.196473,0.8483945,0.8483897,0.8352968,0.900774,0.5936021,356.434,355.4321,354.7088,356.0525,355.855,396.8289
"2023-08-01 12:30:00",49,883.5523,87.77772,-67.79533,-11.05026,1625.726,59.54224,739.0295,890.6584,281.4416,34.94939,1001.494,0,56.39189,36.25402,32.80046,33.02949,33.35472,34.51669,32.56804,31.29621,58.70097,56.40168,56.28341,52.23983,58.04914,70.02177,2.622333,95.72523,2.04378,1.75398,0.7755601,79.26899,0.7725537,0.7523695,0.5946978,0.591963,0.3710003,0.1980508,356.3048,355.4799,353.6319,363.3087,357.3825,391.7687
"2023-08-01 13:00:00",50,866.5983,83.57747,-69.25357,-11.77709,1604.054,56.90352,725.5443,903.6705,273.5925,35.51186,1000.902,0,55.97692,36.8596,33.1453,33.42776,33.76276,34.85852,32.78214,31.51591,57.72234,55.49564,55.29677,51.48893,56.74879,67.44839,2.137833,87.88165,1.5663,1.44624,0.51198,68.55564,0.2613384,0.2356954,0.2133251,0.08893231,0.09602271,-0.136396,353.8976,354.3407,352.9224,354.9755,357.8461,407.1335
"2023-08-01 13:30:00",51,788.7365,77.35011,-69.29824,-9.732525,1480.616,51.17871,651.8206,837.5493,231.7592,34.94675,1000.138,0,56.04029,35.94078,32.81134,33.16002,33.40022,34.50697,32.78065,31.4263,58.70749,56.42221,56.34481,52.24664,56.56315,66.99554,2.3915,72.60699,1.74156,1.68567,0.60513,64.98779,0.09438708,0.09766138,0.08347461,-0.1473085,-0.1462201,-0.3311719,354.8185,354.15,353.1677,354.4091,354.1844,387.4715
"2023-08-01 14:00:00",52,831.5815,81.92683,-71.88647,-11.00185,1572.321,54.0788,688.7701,897.8077,244.7553,35.46351,999.6702,0,56.14391,36.70515,33.14474,33.56788,33.92141,35.15529,32.98788,31.68635,57.17233,54.79036,54.46653,50.36602,56.21039,67.03239,2.463167,63.3704,1.9872,1.73328,0.5382,33.55722,-0.1511277,-0.1827731,-0.208961,-0.1724058,-0.07038023,-0.1380353,354.1839,353.4885,351.4288,353.0926,356.8779,405.061
"2023-08-01 14:30:00",53,790.5007,79.7878,-73.10709,-9.044475,1478.98,52.54266,646.6503,848.7642,190.0887,35.34938,999.0048,0,56.09613,36.38924,33.59472,33.73225,34.00767,35.4671,33.14147,31.70841,54.32186,52.76036,52.55686,47.97127,54.35852,66.91591,2.636166,86.40532,1.98513,1.77813,0.76107,81.78055,0.03764566,0.05674065,0.03328256,0.1865918,0.1118457,-0.1140294,355.5273,354.7568,354.5934,354.6888,363.7658,416.9543
"2023-08-01 15:00:00",54,612.3419,61.74585,-69.60668,-10.04552,1171.169,43.77548,491.0349,681.0196,219.0246,34.71197,998.2672,0,55.72945,36.40831,33.66306,33.89579,34.11117,35.46125,33.25926,31.95694,53.32179,51.7427,51.47254,46.83889,52.08144,62.39118,3.196833,72.20949,2.5254,2.21835,0.65619,64.41698,0.7818366,0.2476971,0.3224444,0.3497249,0.4621166,0.1227571,355.03,354.2179,353.2428,355.3504,357.2598,413.7144
"2023-08-01 15:30:00",55,449.6132,46.0473,-59.27985,-7.797833,849.5898,34.59685,352.0839,479.445,196.6841,33.67859,997.9814,0,55.39345,35.24341,33.95803,33.76338,33.97652,34.66788,32.73414,31.50399,52.0498,51.83697,51.7664,48.69012,53.94177,65.04747,2.315667,101.9894,1.7388,1.48626,0.6906902,107.5348,0.943333,0.1358531,0.1314868,0.0616508,0.06819738,-0.2165993,354.8046,354.3616,353.2358,354.3408,355.364,405.4015
"2023-08-01 16:00:00",56,292.7672,31.86471,-59.92112,-5.894372,565.1123,25.30521,206.8757,312.114,127.6,32.15873,997.8929,0,55.29889,33.59913,32.78025,32.76633,32.90007,32.90103,31.54384,30.51629,56.46787,55.57786,56.04698,54.27751,59.48403,68.93404,2.975167,132.422,2.17833,1.76985,0.6637801,118.2003,0.6186991,-0.04582886,-0.02891717,0.02946175,-0.2122343,-0.6601676,354.4566,354.2522,353.0659,354.2451,355.3979,425.0363
"2023-08-01 16:30:00",57,443.231,51.30004,-60.24276,-7.465716,831.1738,33.90226,339.1539,495.0156,205.695,33.15087,998.1325,0,56.1258,34.75035,33.26492,33.06798,33.27627,33.29078,32.05177,30.78008,56.23194,55.61244,55.58094,53.64423,57.26748,67.12273,3.380334,166.1524,2.64546,2.26803,1.03224,173.0698,0.2635172,-0.2018684,-0.1260323,-0.05183141,-0.0583772,-0.3873689,354.2114,353.9656,352.8746,354.2253,358.944,419.6684
"2023-08-01 17:00:00",58,275.0928,34.05314,-45.64341,-5.802737,526.532,23.9417,201.199,317.9852,187.9011,29.99511,998.3012,0,56.03929,31.88911,30.60895,30.96673,31.14682,31.1415,30.62742,30.04544,66.85308,64.62998,64.65427,62.54017,63.92952,71.64029,3.066166,187.0055,2.42259,2.07966,0.8459399,195.1913,0.6459819,0.1233018,0.01746003,-0.1036616,-0.3551816,-0.8625768,353.1544,352.4382,352.7585,355.398,356.2235,413.3461
"2023-08-01 17:30:00",59,118.438,14.17189,-52.64889,-3.619988,226.9347,10.40177,55.23719,138.6248,97.58942,28.6698,998.715,0,54.64852,29.90536,29.03639,29.65056,29.84446,29.89952,29.32429,28.99348,70.48221,67.33889,67.32095,64.76998,66.35127,73.78007,2.440167,223.7702,1.81953,1.62633,0.49887,227.9942,0.1407628,-0.6727313,-0.6776854,-0.7481191,-0.949501,-1.366426,354.6418,355.0925,354.6323,357.63,361.2674,404.7261
"2023-08-01 18:00:00",60,25.67297,3.259204,-41.38516,-1.448671,50.56292,2.785373,-17.52273,33.98717,31.54856,27.37523,998.7916,0,51.77191,28.2051,27.94468,28.49863,28.58039,28.18627,28.35254,28.12687,75.80547,72.88167,73.12226,71.90508,70.91882,77.75439,2.165833,189.5974,1.35792,1.27443,0.47541,189.6541,-1.234374,-1.449383,-1.612004,-1.742979,-2.036613,-2.208482,356.173,356.4733,356.7531,359.9661,376.414,401.0516
"2023-08-01 18:30:00",61,-0.03951471,0.6872501,-32.15366,-0.5733505,3.197788,0.3553003,-32.30708,3.536102,3.274612,26.76734,999.0186,0,51.367,27.44057,27.5163,27.94867,27.98345,27.38581,27.51715,27.3554,80.08598,77.60152,78.20433,77.50859,76.73711,83.78068,2.174834,122.5993,1.18611,0.96807,0.27117,129.8078,-1.455395,-2.379868,-2.574853,-2.735559,-3.015765,-3.390299,358.8202,359.4899,359.8007,363.3675,380.593,426.8223
"2023-08-01 19:00:00",62,-0.9522412,1.012026,-27.41006,-0.3440464,0,0,-29.03028,1.27371,1.691649,26.5134,999.308,0,51.23673,27.13603,27.43595,27.89256,27.88407,26.99925,27.10984,26.9549,79.82705,77.57644,78.66404,79.73608,79.80091,87.09405,1.0025,160.9705,0.27669,0.51612,0.00759,169.9883,-2.359219,-3.178059,-3.22943,-3.365382,-3.490948,-3.719135,357.9026,359.0018,360.3198,364.9535,369.9145,397.2022
"2023-08-01 19:30:00",63,-0.9215621,0.7969918,-28.04231,-0.7263482,0,0,-29.03452,1.097463,1.705902,26.3414,999.9236,0,51.10041,27.17129,27.58498,28.04785,28.00805,26.78463,26.83438,26.6854,78.59345,76.20149,77.13917,79.48251,80.95129,88.75636,0.9403333,214.4309,0.19251,0.4071,0,0,-3.486044,-3.655816,-3.730057,-3.839781,-3.925486,-4.037392,357.5571,357.7482,359.0925,368.1474,372.4326,393.6608
"2023-08-01 20:00:00",64,-1.224363,0.7632582,-29.71916,-1.552095,0,0,-30.15469,1.390318,1.714439,25.95569,1000.173,0,50.97869,27.03132,27.38911,27.74308,27.60148,26.55492,26.50829,26.38063,78.36806,77.55405,79.7458,81.60957,82.64591,90.66653,1.054667,190.4453,0.38571,0.42918,0.00483,169.9897,-3.623063,-3.995905,-4.159671,-4.128556,-4.213715,-4.279767,360.7028,364.1896,370.8495,374.1385,376.1173,406.3118
"2023-08-01 20:30:00",65,-1.373568,0.6198841,-30.9491,-1.498574,0,0,-31.44398,1.637735,1.822539,25.63292,1000.546,0,50.86854,26.62024,26.90866,27.26719,27.08061,26.13558,26.17766,26.08156,81.52486,80.70116,82.82665,84.44911,85.28046,93.18674,1.7695,201.3431,0.81489,0.74106,0.09315,219.4422,-3.414533,-4.219719,-4.246468,-4.379664,-4.391674,-4.522141,361.9993,364.6059,369.983,382.1972,386.9464,404.1965
"2023-08-01 21:00:00",66,-1.860666,0.5271085,-32.39196,-0.9174867,0,0,-33.86225,1.879481,1.848204,25.28853,1001.029,0,50.75838,26.01645,26.16395,26.48014,26.47341,25.86284,25.98283,25.90037,87.67278,85.66904,86.55113,86.42339,86.39722,95.0414,1.692,202.6976,0.78246,0.72933,0.16284,191.84,-3.799385,-4.552711,-4.584918,-4.737768,-4.752202,-4.869623,369.4848,374.623,376.4517,384.0054,393.3858,399.1599
"2023-08-01 21:30:00",67,-1.057603,0.8391616,-27.51757,-0.5046219,0,0,-28.90971,1.30804,1.68623,25.02161,1001.658,0,50.66986,25.72435,26.09739,26.40564,26.27353,25.49683,25.73541,25.64754,87.94704,85.90138,87.6393,88.68692,88.39888,96.92074,1.114666,255.7631,0.44298,0.52578,0.04347,340.3298,-4.698153,-4.839099,-4.859445,-4.870671,-4.972822,-5.04336,370.5665,377.0917,381.1682,392.8026,402.4334,409.2264
"2023-08-01 22:00:00",68,-0.6450945,0.9024163,-25.86539,-0.3822894,0,0,-27.03061,1.066422,1.686368,25.05693,1002.174,0,50.57529,25.66628,26.13863,26.32205,26.13989,25.35999,25.59375,25.47943,87.33566,86.27493,88.5917,89.63716,89.25837,98.0872,1.265167,48.76177,0.72588,0.79971,0.03381,42.48481,-4.185695,-4.867568,-4.990584,-4.980905,-5.118573,-5.200549,373.8406,381.9884,391.1983,394.7843,401.9728,412.4651
"2023-08-01 22:30:00",69,-0.8645068,0.893977,-26.41866,-0.7186976,0,0,-27.45844,1.208628,1.680703,24.92844,1002.438,0,50.49683,25.70914,26.25441,26.36333,26.11996,25.18171,25.46268,25.38732,86.37279,86.1558,88.38595,90.417,90.18922,98.75284,0.7621667,29.46966,0.17526,0.21528,0,0,-4.213255,-5.056425,-5.113343,-5.146618,-5.20341,-5.257994,372.7396,384.1736,392.1824,398.8915,403.5535,410.9863
"2023-08-01 23:00:00",70,-1.347226,0.49759,-30.71105,-0.8716115,0,0,-31.68426,1.618166,1.76889,24.57364,1002.401,0,50.41685,25.41182,25.78337,26.04472,25.95172,25.14123,25.27603,25.21431,90.05158,88.70615,90.09141,91.10666,91.2369,99.19804,1.579666,323.3378,0.71484,0.66792,0.0138,22.22593,-4.330218,-5.172799,-5.11549,-5.184785,-5.137293,-5.149877,377.3623,391.4577,394.9598,401.7368,402.0237,405.6965
"2023-08-01 23:30:00",71,-0.8864558,0.7253059,-32.66278,-1.104816,0,0,-33.16972,1.13471,1.6978,24.35248,1002.142,0,50.32732,25.36225,25.86696,25.98953,25.7272,24.82069,25.13267,25.05759,87.97845,87.39887,90.51709,91.76225,91.47501,99.21693,1.945,315.747,0.67896,0.56649,0,0,-4.329145,-5.020427,-5.188634,-5.226339,-5.256318,-5.274448,371.7041,386.2698,403.7986,400.2702,397.2932,407.1313
"2023-08-02 00:00:00",72,-0.6977554,0.6747033,-31.47387,-1.575033,0,0,-31.27129,1.112013,1.69788,24.45744,1002.072,0,50.26997,25.63297,26.22814,26.35385,26.07152,24.90255,24.98673,24.91961,86.77676,84.35651,87.11185,90.28202,91.64715,99.22334,1.648834,310.2714,0.48852,0.4347,0.00345,0.4914652,-4.722968,-5.088857,-5.156579,-5.243956,-5.179521,-5.216655,366.1292,373.3103,383.5699,396.86,394.4164,404.6143
"2023-08-02 00:30:00",73,-1.294561,0.4975852,-31.12902,-2.316639,0,0,-30.60453,1.353802,1.732071,24.20548,1001.851,0,50.19252,25.59876,25.94726,26.02406,25.73264,24.70637,24.82383,24.74335,87.82995,86.58167,89.58304,92.64875,92.82793,99.23915,2.038167,326.127,0.9446099,0.7127699,0.00345,0.4914675,-4.326553,-5.151126,-5.25215,-5.224847,-5.196997,-5.302389,365.4675,386.7304,403.2082,402.9761,411.5085,414.6689
"2023-08-02 01:00:00",74,-1.50083,0.506027,-32.23638,-1.739415,0,0,-32.50382,1.550045,1.700784,24.01149,1001.708,0,50.11304,25.17736,25.41904,25.68497,25.45733,24.43185,24.71939,24.66193,89.9675,88.15807,90.69225,93.77435,93.16372,99.23763,2.053333,313.8023,0.69345,0.60513,0,0,-4.344028,-5.218839,-5.254334,-5.287645,-5.314403,-5.311126,370.6894,386.5392,407.9659,408.8737,406.3481,410.6758
"2023-08-02 01:30:00",75,-0.8557526,0.7548373,-30.64212,-1.08572,0,0,-31.16699,1.200227,1.700796,23.9252,1001.414,0,50.05369,24.96848,25.42747,25.62144,25.41069,24.24118,24.5637,24.53042,88.46756,87.13025,89.38338,93.01478,93.26648,99.2406,1.6925,311.8668,0.35466,0.52647,0,0,-4.327099,-5.30512,-5.317679,-5.336792,-5.444915,-5.363004,379.0102,386.2321,389.5495,401.3993,408.9625,400.2048
"2023-08-02 02:00:00",76,-0.8952652,0.7759303,-32.87703,-1.965037,0,0,-32.58319,1.157565,1.692264,23.88708,1001.18,0,49.99736,25.11458,25.58646,25.75568,25.44709,24.29067,24.42007,24.3831,86.97979,85.5691,88.15414,92.7207,93.56029,99.24231,1.897333,269.6933,1.04259,0.84387,0.03312,208.9494,-4.859522,-5.290376,-5.488601,-5.486417,-5.601092,-5.687918,374.389,381.4062,407.5017,408.6075,415.1263,415.3583
"2023-08-02 02:30:00",77,-1.224478,0.5229461,-33.51467,-2.133385,0,0,-33.12871,1.365188,1.692264,23.90955,1001.181,0,49.93297,25.1223,25.43742,25.61917,25.37314,24.28299,24.31882,24.27844,87.71956,86.45363,88.63025,91.96671,93.64391,99.24288,2.1325,255.0313,1.33308,1.04397,0.09798,214.1964,-4.60942,-5.505529,-5.503345,-5.659522,-5.560136,-5.62785,376.8396,382.1638,392.3891,403.2014,403.2423,403.8703
"2023-08-02 03:00:00",78,-1.470262,0.4175137,-29.97226,-1.881053,0,0,-29.97898,1.641069,1.709329,23.70933,1001.067,0,49.86456,24.7792,24.95847,25.25312,25.12115,24.14419,24.28896,24.23378,90.44539,88.4906,90.14162,92.998,93.74715,99.24715,1.727167,244.7876,0.6575699,0.6430799,0.00552,271.5792,-4.951809,-5.616382,-5.598361,-5.703208,-5.796041,-5.749078,382.0136,387.8635,390.8123,403.8703,412.157,423.9454
"2023-08-02 03:30:00",79,-1.250847,0.6326134,-28.02123,-1.093481,0,0,-28.81121,1.515927,1.700796,23.49715,1001.127,0,49.80622,24.3235,24.62627,24.91296,24.72127,23.88282,24.1368,24.05858,92.98378,91.13565,92.75823,94.63338,94.20135,99.24686,1.389167,193.1412,0.34569,0.31326,0.00414,227.058,-4.911945,-5.665529,-5.642048,-5.621843,-5.70703,-5.668259,384.3481,402.1229,410.6007,417.9522,419.4402,421.4198
"2023-08-02 04:00:00",80,-1.580026,0.7886592,-38.21055,-1.089665,0,0,-39.48957,1.296928,1.695108,23.49459,1001.013,0,49.75391,24.32735,24.69254,24.90017,24.76678,23.92548,24.01336,23.95961,93.06569,91.41893,92.653,94.31654,94.59185,99.24715,2.357167,203.5134,1.39863,1.19853,0.15732,198.9643,-4.940341,-5.731058,-5.740341,-5.852832,-5.888874,-5.854471,394.5665,401.256,400.9352,405.0375,416.2116,418.4642
"2023-08-02 04:30:00",81,-1.518591,0.5567055,-38.96529,-1.292313,0,0,-39.74828,1.154721,1.695108,23.40842,1000.742,0,49.70864,24.33605,24.68629,24.89163,24.71444,23.86177,24.02787,23.92605,94.97838,92.53213,93.52956,94.5071,94.28753,99.2389,2.090167,240.3991,1.07226,0.8059199,0.01656,206.0181,-4.985665,-5.734334,-5.791672,-5.928191,-5.917815,-5.983345,384.5188,394.8669,400.4846,413.3652,423.8635,420.0137
"2023-08-02 05:00:00",82,-1.738041,0.4892263,-36.1812,-1.464367,0,0,-36.9441,1.498862,1.769056,23.36661,1000.819,0,49.66186,24.28992,24.55005,24.75255,24.61888,23.73094,23.85437,23.79635,96.69595,93.84925,94.686,95.57706,95.4488,99.25198,1.741833,238.8095,0.69759,0.59616,0.0138,202.186,-5.082321,-5.912901,-5.99372,-6.016655,-6.068532,-6.024301,380.3618,395.7065,406.8874,415.0921,417.5358,428.314
"2023-08-02 05:30:00",83,-1.544914,0.4512657,-32.97451,-0.7837933,0,0,-34.18689,1.478953,1.73777,23.21331,1000.998,0,49.6191,23.91094,24.16922,24.46217,24.36803,23.50853,23.79038,23.74686,98.3117,95.11489,95.66324,96.04549,95.56227,99.25625,1.345667,233.5974,0.38571,0.38088,0,0,-5.133652,-5.916724,-6.070171,-6.029761,-6.071808,-6.074539,389.4812,396.2798,423.8225,422.6758,423.0102,430.7645
"2023-08-02 06:00:00",84,-1.163082,0.4723563,-33.26995,-0.5620413,0.7110352,0.04266211,-34.34335,1.794653,1.806029,23.03185,1001.247,0,49.57782,23.63549,23.82963,24.08589,23.97724,23.38111,23.59897,23.56456,99.06712,96.38253,96.84925,96.51478,96.07735,99.25738,1.810167,286.2142,0.5796,0.69621,0.00345,207.8893,-5.988259,-6.078362,-6.126416,-6.150444,-6.200683,-6.192492,396.2048,416.3618,433.6996,439.6314,453.9044,459.8225
"2023-08-02 06:30:00",85,18.18359,3.530021,-36.92745,-0.4091051,35.38111,2.901024,-21.86477,18.05461,14.88339,22.96757,1001.425,0,49.62989,23.47908,23.62229,23.92463,23.83731,23.24317,23.49032,23.46757,99.38879,97.35095,97.91182,96.73548,96.50823,99.25852,1.895001,313.1799,0.54303,0.5796,0,0,-5.244505,-6.130785,-6.145529,-6.217065,-6.237269,-6.243276,408.6075,429.1467,450.4573,447.727,448.4232,447.2218
"2023-08-02 07:00:00",86,74.82304,11.6317,-41.10128,-0.8984953,149.2463,12.07338,22.98855,63.34471,36.53014,23.72753,1001.73,0,50.51604,24.03634,23.94567,24.25028,24.25597,23.5583,23.63538,23.60238,99.38537,96.7972,96.57849,96.95619,96.73719,99.2645,2.094333,315.7309,0.70587,0.6762,0.00483,294.2253,-5.279454,-6.011195,-5.955494,-5.904164,-5.771468,-5.786212,402.7645,414.2184,415.4744,434.1297,434.1229,440.2662
"2023-08-02 07:30:00",87,180.4895,24.01265,-45.49036,-1.835113,361.8544,21.75738,112.8216,163.6606,61.20222,25.1715,1002.099,0,52.27699,25.10984,24.39093,24.93216,25.12138,24.21943,24.04963,23.90373,98.53788,94.02998,93.61611,96.12637,96.6255,99.26682,1.610667,316.114,0.46506,0.69759,0.08901,336.9433,-4.745938,-5.350443,-5.216656,-5.080137,-5.076797,-4.944071,393.1194,398.6621,400.1502,404.9146,431.1792,435.3149
"2023-08-02 08:00:00",88,311.6916,37.41668,-53.64971,-5.218269,615.7478,28.10753,225.8435,295.5414,80.0262,27.11695,1002.483,0,53.32576,27.16062,25.24354,25.91545,26.23364,25.45878,24.97738,24.55627,95.50181,90.36963,89.86283,91.05692,93.9922,99.2636,1.257334,328.6062,0.46092,0.80247,0.24978,335.5382,-3.811287,-4.326426,-4.118535,-3.974223,-3.836028,-3.738822,394.8045,396.7904,396.8421,400.4405,405.6927,433.928
"2023-08-02 08:30:00",89,404.3075,45.323,-58.56388,-7.255167,796.2776,33.16229,307.6758,395.1692,106.7902,28.31472,1002.874,0,54.10982,28.74673,26.25356,26.87843,27.25055,26.49379,25.93999,25.35663,91.43325,86.52413,85.72535,86.60542,89.79003,99.22926,1.251833,307.3674,0.38709,0.69483,0.20631,313.8585,-2.541667,-3.169899,-2.951535,-2.78717,-2.950108,-3.047023,397.1822,393.4266,387.6195,389.4735,410.3083,454.8548
"2023-08-02 09:00:00",90,543.9926,59.03431,-63.8381,-11.53158,1070.057,41.93882,432.6518,557.4202,194.6544,29.75402,1003.185,0,56.24552,30.82688,27.32595,27.9689,28.22178,27.54169,26.89733,26.33454,85.73935,81.02784,80.70683,81.1552,84.33465,95.20581,0.8183334,330.8712,0.25461,0.6693,0.35259,342.0769,-1.85221,-2.396263,-2.252201,-2.008263,-1.944371,-1.776275,381.048,375.3641,376.7969,379.1981,378.0368,411.7676
"2023-08-02 09:30:00",91,644.0469,64.38118,-70.69258,-14.0009,1247.804,46.12865,522.9741,655.2255,176.9289,30.83344,1003.139,0,57.34254,32.49181,28.35995,29.00115,29.39481,29.07362,27.7341,27.0119,81.50536,76.93028,76.26436,75.44896,81.29501,92.69018,1.208833,319.1476,0.47472,0.7790099,0.33465,286.1044,-0.8676699,-1.234927,-1.153071,-0.9211464,-0.8660177,-0.9227153,376.0644,374.6932,372.0464,371.7531,388.8118,412.2564
